id,track_name,album_name,artist,genre,popularity,duration_ms,acousticness,explicit,danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,time_signature,target
138504,You Showed Me,The Turtles Present The Battle of the Bands,The Turtles,Vintage Swoon,43.0,196200.0,0.762,,0.315,0.356,,-11.131,,0.0407,1.67e-06,0.491,181.588,4.0,1
138508,This Magic Moment,Up on the Roof: The Best of the Drifters,The Drifters,Vintage Swoon,46.0,146813.0,0.576,,0.34,0.371,,-8.871,1.0,0.0348,1.64e-06,0.62,139.039,4.0,1
138511,Something's Got A Hold On Me,Heart & Soul: A Retrospective,Etta James,Vintage Swoon,66.0,169746.0,0.785,,0.469,0.584,1.0,-6.104,1.0,0.0832,,0.649,151.394,4.0,1
138838,Eternal Fire,Berserker,Beast In Black,Symphonic Metal,38.0,214061.0,3.44e-05,,0.511,0.911,6.0,-7.08,,0.0804,0.0106,0.242,127.054,4.0,0
138873,Hail and Kill,Kings of Metal,Manowar,Symphonic Metal,49.0,357026.0,0.00478,,0.358,0.857,4.0,-12.569,,0.0581,5.2e-05,0.2,93.156,4.0,0
139036,Sally MacLennane,Rum Sodomy & The Lash (Expanded Edition),The Pogues,Celtic Punk,50.0,165493.0,0.00269,,0.498,0.806,2.0,-8.684,1.0,0.0661,,0.741,146.622,4.0,0
139063,My Mind's Eye,Nine Destinies and a Downfall,Sirenia,Pagan Black Metal,,218279.0,0.0004,,0.5,0.915,11.0,-3.701,,0.0594,0.00507,0.425,141.986,4.0,0
139361,Beat Me 'Til I'm Blue,Kpm 1000 Series: The Big Beat,Alan Hawkshaw,Downtempo Fusion,18.0,162693.0,0.241,,0.683,0.809,1.0,-10.339,1.0,0.0864,0.419,0.815,100.319,4.0,0
139371,Exclusive Blend,Kpm 1000 Series: The Big Beat,Keith Mansfield,Downtempo Fusion,26.0,204893.0,0.00131,,0.599,0.77,5.0,-8.279,,0.0289,0.829,0.723,114.441,4.0,0
139371,Exclusive Blend,Kpm 1000 Series: The Big Beat,Keith Mansfield,Downtempo Fusion,26.0,204893.0,0.00131,,0.599,0.77,5.0,-8.279,,0.0289,0.829,0.723,114.441,4.0,0
139405,Barbra Streisand,Quack,Duck Sauce,Downtempo Fusion,,264813.0,0.00649,True,0.694,0.813,1.0,-4.129,1.0,0.335,0.000467,0.741,127.834,4.0,0
139434,Puttin' on the Ritz - Electro Swing vs Speakeasy Jazz,"Black Cotton Remixed, Vol. 2 (Electro Swing vs Speakeasy Jazz)",Wolfgang Lohr,Downtempo Fusion,31.0,218000.0,0.122,,0.839,0.864,5.0,-6.199,,0.0471,0.486,0.942,120.053,4.0,0
139922,"Saginaw, Michigan","The Complete Columbia Recording Sessions, Vol. 6 - 1959-1963",Lefty Frizzell,Honky Tonk,42.0,186973.0,0.858,,0.579,0.307,10.0,-13.899,1.0,0.0381,0.000757,0.74,145.168,3.0,1
139928,The Race Is On,I Get Lonely In A Hurry,George Jones,Honky Tonk,56.0,127400.0,0.247,,0.428,0.701,9.0,-7.73,1.0,0.0658,,0.918,170.419,4.0,1
139930,Alabam,Copasetic,Cowboy Copas,Honky Tonk,27.0,141346.0,0.291,,0.759,0.675,2.0,-10.281,1.0,0.0268,0.000165,0.961,107.02,4.0,1
140272,Take It On The Run,Take It On The Run: The Best Of REO Speedwagon,REO Speedwagon,Sleep,,242373.0,0.0207,,0.376,0.778,7.0,-5.099,1.0,0.0373,,0.452,78.037,4.0,1
140313,New York Minute,The End Of The Innocence,Don Henley,Sleep,52.0,395400.0,0.334,,0.551,0.289,8.0,-12.214,,0.0262,,0.117,132.133,4.0,1
140322,Rhinestone Cowboy,Rhinestone Cowboy (Expanded Edition),Glen Campbell,Sleep,64.0,194453.0,0.102,,0.644,0.633,,-8.006,1.0,0.0261,6.82e-05,0.648,115.192,4.0,1
140325,Can't Get It Out Of My Head,ELO's Greatest Hits,Electric Light Orchestra,Sleep,,262773.0,0.226,,0.244,0.333,,-16.255,1.0,0.0255,7.18e-06,0.355,168.48,4.0,1
140328,Up On The Roof,Flag,James Taylor,Sleep,29.0,260066.0,0.354,,0.662,0.374,5.0,-13.382,1.0,0.0261,0.000738,0.647,91.776,4.0,1
140330,Misunderstanding,Duke,Genesis,Sleep,50.0,191666.0,0.234,,0.645,0.828,,-8.493,1.0,0.0373,,0.774,121.217,3.0,1
140331,One Step Closer,One Step Closer,The Doobie Brothers,Sleep,30.0,251893.0,0.403,,0.663,0.552,9.0,-8.82,1.0,0.0342,,0.773,131.249,4.0,1
140948,Who's Making Love,Who's Making Love...,Johnnie Taylor,Memphis Soul,41.0,166066.0,0.206,,0.79,0.349,10.0,-13.265,1.0,0.065,,0.696,115.365,4.0,1
140959,I'll Be The Other Woman,Chronicle,The Soul Children,Memphis Soul,32.0,212733.0,0.775,,0.641,0.139,7.0,-17.628,1.0,0.0441,1.42e-06,0.471,130.628,4.0,1
140960,Grits Ain't Groceries (All Around The World),Grits Ain't Groceries,Little Milton,Memphis Soul,31.0,159920.0,0.517,,0.683,0.507,1.0,-14.429,,0.0726,,0.904,120.63,4.0,1
140979,Bring It Home (And Give It To Me),Good Woman Turning Bad: The Complete Volt Recordings,Hot Sauce,Memphis Soul,13.0,200453.0,0.643,,0.589,0.526,3.0,-9.187,1.0,0.0446,7.54e-06,0.733,91.728,4.0,1
141043,Olhos Coloridos,"Brazil is Back, Vol. II",Sandra De SÃ¡,Afrikaans,,409933.0,0.238,,0.832,0.419,5.0,-14.074,,0.0432,0.16,0.964,96.247,4.0,0
141043,Olhos Coloridos,"Brazil is Back, Vol. II",Sandra De SÃ¡,Afrikaans,,409933.0,0.238,,0.832,0.419,5.0,-14.074,,0.0432,0.16,0.964,96.247,4.0,0
141084,Candy,Word Up,Cameo,Danseband,57.0,339933.0,0.119,,0.705,0.709,11.0,-12.649,,0.0489,1.69e-05,0.853,110.522,4.0,1
141085,Midas Touch,Headlines,Midnight Star,Danseband,47.0,296893.0,0.0125,,0.882,0.735,,-6.886,1.0,0.0547,0.0067,0.811,117.012,4.0,1
141091,Let It Whip,Keep It Live (Expanded Edition),Dazz Band,Danseband,57.0,281280.0,0.109,,0.82,0.838,9.0,-6.86,,0.041,0.00228,0.947,132.125,4.0,1
141092,Watching You,Stone Jam,Slave,Danseband,48.0,282373.0,0.0438,,0.802,0.507,7.0,-12.455,1.0,0.065,,0.886,110.694,4.0,1
141094,Jungle Love,Ice Cream Castle,The Time,Danseband,50.0,333360.0,0.0713,,0.761,0.641,8.0,-13.466,,0.0445,0.0269,0.822,119.61,4.0,1
141099,I'll Be Good,Street Called Desire (Expanded Edition),Rene & Angela,Danseband,50.0,321066.0,0.118,,0.815,0.646,10.0,-9.784,1.0,0.0546,4.8e-05,0.757,108.392,4.0,1
141102,In My House,80's -ãã¹ã100-,Mary Jane Girls,Danseband,8.0,236973.0,0.039,,0.805,0.803,1.0,-5.805,1.0,0.0304,0.0328,0.957,116.708,4.0,1
141104,Square Biz,Greatest Hits,Teena Marie,Danseband,36.0,385533.0,0.167,,0.768,0.861,2.0,-10.967,1.0,0.0883,0.000143,0.779,113.599,4.0,1
141105,Call Me,Skyy Line,Skyy,Danseband,42.0,382304.0,0.00304,,0.802,0.636,2.0,-8.679,1.0,0.0753,0.0138,0.85,121.246,4.0,1
141107,The Groove Line,Central Heating (Expanded Edition),Heatwave,Danseband,49.0,264120.0,0.0801,,0.745,0.734,11.0,-9.835,,0.03,0.00471,0.777,119.634,4.0,1
141109,Oh Sheila,Ready For The World,Ready For The World,Danseband,51.0,240093.0,0.0234,,0.798,0.577,,-10.347,1.0,0.0777,0.00112,0.835,128.82,4.0,1
141112,"Saturday Love - 12"" Extended Version",Best Of,Cherrelle,Danseband,44.0,521693.0,0.0832,,0.865,0.394,11.0,-12.235,1.0,0.0528,0.00231,0.643,115.936,4.0,0
141117,Operator,Planetary Invasion,Midnight Star,Danseband,36.0,448240.0,0.0112,,0.804,0.827,11.0,-8.188,,0.0442,0.00392,0.7,125.276,4.0,1
141124,I Can't Wait,I Can't Wait: Collected,Nu Shooz,Danseband,56.0,218826.0,0.166,,0.785,0.844,7.0,-4.63,,0.0574,0.002,0.94,103.968,4.0,1
141127,Slide,Slave,Slave,Danseband,37.0,410853.0,0.0027,,0.597,0.823,4.0,-12.8,,0.0328,0.11,0.933,115.948,4.0,1
141129,Wet My Whistle,No Parking on the Dance Floor,Midnight Star,Danseband,42.0,307816.0,0.0399,,0.791,0.713,7.0,-10.183,,0.0334,1.86e-05,0.962,113.856,4.0,1
141172,This Could Be Us,SremmLife,Rae Sremmurd,Detroit Hip Hop,75.0,206306.0,0.291,True,0.732,0.69,,-4.992,,0.134,,0.758,143.072,4.0,1
141180,In The Night,Beauty Behind The Madness,The Weeknd,Detroit Hip Hop,71.0,235653.0,0.0796,True,0.505,0.68,7.0,-4.993,1.0,0.0714,,0.539,168.022,3.0,1
141618,Toxic,Rattlesnake!,A Static Lullaby,Emo Punk,46.0,200240.0,3.01e-05,,0.555,0.98,8.0,-6.063,1.0,0.154,4.38e-05,0.37,143.005,4.0,0
142158,Test & Recognise - Flume Re-work,Test & Recognise (Remixes),Seekae,Black Metal,3.0,303660.0,0.193,,0.544,0.579,8.0,-8.52,1.0,0.0712,1.43e-05,0.294,109.769,4.0,0
142196,Already Gone,All I Ever Wanted,Kelly Clarkson,Black Metal,52.0,281560.0,0.217,,0.209,0.872,9.0,-2.996,1.0,0.0757,,0.294,78.139,4.0,1
142196,Already Gone,All I Ever Wanted,Kelly Clarkson,Black Metal,52.0,281560.0,0.217,,0.209,0.872,9.0,-2.996,1.0,0.0757,,0.294,78.139,4.0,1
142352,New Fang,Them Crooked Vultures,Them Crooked Vultures,Mod Revival,,228640.0,9.56e-06,,0.304,0.964,11.0,-3.849,,0.0638,0.00106,0.706,189.085,4.0,0
142365,First Breath After Coma,The Earth Is Not a Cold Dead Place,Explosions In The Sky,Mod Revival,,574000.0,0.0185,,0.328,0.479,4.0,-13.336,1.0,0.0313,0.682,0.0569,119.596,4.0,0
142549,Stupid Girl,Year Of The Spider,Cold,Thrash Metal,52.0,189853.0,0.000119,,0.43,0.868,,-4.44,1.0,0.0639,0.000389,0.164,138.807,3.0,1
142694,Northwest Passage,Northwest Passage,Stan Rogers,Northern Irish Indie,44.0,289573.0,0.911,,0.579,0.0508,2.0,-17.719,1.0,0.121,,0.511,101.695,4.0,0
142798,Kothbiro,En Mana Kuoyo,Ayub Ogada,J-ambient,46.0,337160.0,0.983,,0.381,0.0434,4.0,-20.43,,0.034,0.004,0.458,73.397,4.0,0
142800,Halving The Compass,Eingya,Helios,J-ambient,30.0,326693.0,0.908,,0.531,0.241,2.0,-16.633,1.0,0.0339,0.855,0.246,115.11,4.0,0
142877,Fan Club,Damned Damned Damned,The Damned,Protopunk,,175360.0,0.000556,,0.297,0.955,11.0,-7.767,,0.0957,5.37e-06,0.456,144.451,4.0,0
142878,Machine Gun Etiquette,Machine Gun Etiquette,The Damned,Protopunk,31.0,109059.0,8.99e-06,,0.218,0.939,11.0,-7.124,,0.101,0.000299,0.563,138.31,4.0,0
142878,Machine Gun Etiquette,Machine Gun Etiquette,The Damned,Protopunk,31.0,109059.0,8.99e-06,,0.218,0.939,11.0,-7.124,,0.101,0.000299,0.563,138.31,4.0,0
142884,Loose,Funhouse,The Stooges,Protopunk,42.0,213026.0,3e-06,,0.362,0.896,2.0,-6.812,1.0,0.0338,0.79,0.713,136.083,4.0,0
142902,Dot Dash,Dot Dash,Wire,Protopunk,24.0,145339.0,0.538,,0.561,0.878,4.0,-7.8,1.0,0.051,,0.531,104.108,4.0,0
142903,12XU,Mannequin,Wire,Protopunk,18.0,115331.0,0.105,,0.678,0.58,11.0,-12.551,1.0,0.0599,0.0339,0.736,104.062,4.0,0
142912,Feelin' Alright with the Crew,Separates,999,Protopunk,26.0,214093.0,0.00968,,0.532,0.675,,-8.526,1.0,0.0606,0.124,0.483,142.091,4.0,0
142926,Ain't Got a Clue,Greatest Hit,The Lurkers,Protopunk,26.0,131200.0,0.0745,,0.306,0.95,7.0,-5.681,1.0,0.0399,0.0251,0.783,198.775,4.0,0
142926,Ain't Got a Clue,Greatest Hit,The Lurkers,Protopunk,26.0,131200.0,0.0745,,0.306,0.95,7.0,-5.681,1.0,0.0399,0.0251,0.783,198.775,4.0,0
142927,Go Go Go,Fulham Fallout,The Lurkers,Protopunk,15.0,243600.0,0.000468,,0.376,0.995,9.0,-4.43,1.0,0.126,0.894,0.156,116.251,4.0,0
142942,The Hardest Part,Eat To The Beat,Blondie,Protopunk,29.0,222600.0,0.151,,0.479,0.871,,-3.367,1.0,0.0421,0.000787,0.79,114.179,4.0,1
142945,Ghost Rider - 2019 - Remaster,Suicide (2019 - Remaster),Suicide,Protopunk,,153440.0,0.072,,0.25,0.64,1.0,-8.745,1.0,0.11,0.682,0.549,191.472,4.0,0
142954,Award Tour,Collections,A Tribe Called Quest,Swiss Hip Hop,,226800.0,0.00274,,0.72,0.592,7.0,-9.639,1.0,0.304,7.18e-06,0.512,97.204,4.0,1
142979,Nas Is Like,I Am...,Nas,Swiss Hip Hop,,237026.0,0.00602,True,0.634,0.845,11.0,-5.058,,0.352,5.29e-06,0.929,94.0,4.0,1
142988,Get By,Quality (Explicit Version),Talib Kweli,Swiss Hip Hop,,227426.0,0.00324,True,0.662,0.928,2.0,-4.688,1.0,0.377,,0.775,90.509,4.0,1
143012,Breathe And Stop,Amplified,Q-Tip,Swiss Hip Hop,45.0,243866.0,0.0144,True,0.881,0.83,7.0,-4.563,1.0,0.172,0.00771,0.765,98.793,4.0,1
143022,Paparazzi,Classic Hip-Hop,Xzibit,Swiss Hip Hop,,236173.0,0.846,True,0.508,0.633,8.0,-10.198,,0.433,0.00693,0.551,92.49,4.0,1
143535,MoirÃ© - Piano & Organ,Loop-Finding-Jazz-Records,Jan Jelinek,Downtempo,30.0,414440.0,0.692,,0.463,0.222,5.0,-18.379,1.0,0.21,0.876,0.194,175.732,4.0,0
143540,Juno,The Pavilion Of Dreams,Harold Budd,Downtempo,25.0,500026.0,0.981,,0.127,0.034,3.0,-30.796,1.0,0.0452,0.791,0.0312,78.848,4.0,0
143546,Blue Fields,FINAL FANTASY VIII Original Soundtrack,Nobuo Uematsu,Downtempo,17.0,174133.0,0.895,,0.46,0.29,7.0,-13.232,,0.043,0.94,0.512,159.285,5.0,0
143552,Summer Samba (So Nice),Rain Forest,Walter Wanderley,Downtempo,31.0,186960.0,0.714,,0.746,0.529,9.0,-10.293,,0.0312,0.000636,0.839,130.531,4.0,1
143567,Tendency,Loop-Finding-Jazz-Records,Jan Jelinek,Downtempo,32.0,441226.0,0.593,,0.751,0.468,6.0,-14.386,1.0,0.0481,0.91,0.469,123.014,4.0,0
143626,Ho Renomo,Cluster & Eno,Cluster,Downtempo,33.0,311600.0,0.97,,0.468,0.175,2.0,-17.294,1.0,0.0344,0.864,0.06,113.8,4.0,0
143754,Heart Skipped A Beat,xx,The xx,Chamber Pop,,242266.0,0.551,,0.825,0.347,11.0,-13.148,1.0,0.0504,0.813,0.511,122.744,4.0,0
143817,Wild Things,Know-It-All (Deluxe),Alessia Cara,Indian Pop,50.0,188493.0,0.02,,0.741,0.626,1.0,-4.826,,0.0886,,0.706,108.029,4.0,1
143827,Goosebumps,The Hate U Give (Original Motion Picture Soundtrack),Travis Scott,Indian Pop,32.0,243840.0,0.0964,,0.85,0.631,7.0,-6.193,1.0,0.0459,,0.499,130.087,4.0,1
144238,New Slaves,Yeezus,Kanye West,Triangle Indie,63.0,256093.0,0.165,True,0.506,0.59,1.0,-4.322,1.0,0.076,1.09e-05,0.359,141.099,4.0,1
144277,Life Of The Party,Handwritten,Shawn Mendes,Gbvfi,58.0,214533.0,0.0663,,0.666,0.615,10.0,-4.995,1.0,0.0314,,0.161,113.978,4.0,1
144298,Uma Thurman,American Beauty/American Psycho,Fall Out Boy,Gbvfi,65.0,211573.0,0.102,,0.623,0.961,4.0,-2.616,,0.0869,0.000171,0.668,149.963,4.0,1
144315,Bad Liar,Bad Liar,Selena Gomez,Gbvfi,63.0,214647.0,0.189,,0.965,0.414,1.0,-6.408,1.0,0.0712,,0.729,121.032,4.0,1
144323,Tequila,Tequila,Dan + Shay,Gbvfi,55.0,195986.0,0.0292,,0.474,0.594,11.0,-5.756,1.0,0.0289,,0.503,86.131,4.0,1
144326,Girls Chase Boys,Lights Out,Ingrid Michaelson,Gbvfi,,221413.0,0.031,,0.473,0.82,8.0,-5.702,1.0,0.0408,1.55e-05,0.678,84.893,4.0,1
144343,Replay,Zendaya,Zendaya,Gbvfi,62.0,209186.0,0.0416,,0.688,0.723,6.0,-6.682,,0.121,0.0002,0.618,140.023,4.0,1
144345,Ex's & Oh's,Ex's & Oh's,Elle King,Gbvfi,44.0,201853.0,0.0208,,0.627,0.896,7.0,-3.936,1.0,0.0817,,0.461,139.995,4.0,1
144350,Sledgehammer,Reflection (Deluxe),Fifth Harmony,Gbvfi,57.0,230906.0,0.0057,,0.671,0.777,2.0,-4.322,1.0,0.046,0.0011,0.289,99.98,4.0,1
144358,Roar,PRISM (Deluxe),Katy Perry,Gbvfi,69.0,223546.0,0.00492,,0.671,0.771,7.0,-4.821,,0.0316,7.28e-06,0.436,90.003,4.0,1
144784,Blood On Your Hands,Pedal to the Metal,Blessed By A Broken Heart,Melodic Metalcore,10.0,281626.0,0.000207,,0.463,0.885,9.0,-3.342,,0.064,,0.0823,134.933,4.0,0
144795,Reptile,Periphery IV: HAIL STAN,Periphery,Melodic Metalcore,,1003746.0,0.0012,,0.277,0.91,7.0,-5.723,1.0,0.117,0.000716,0.112,118.375,4.0,0
144830,On Her Mind,Different Animals,Volumes,Melodic Metalcore,39.0,223866.0,0.000433,True,0.6,0.96,9.0,-4.152,,0.103,2.64e-05,0.227,120.022,4.0,0
145054,Rain On Me,Chapter II,Ashanti,Deep Rai,59.0,297960.0,0.343,,0.606,0.699,8.0,-3.103,,0.0337,1.89e-06,0.509,83.701,4.0,1
145082,On Your Shore,Watermark,Enya,Deep Rai,37.0,240240.0,0.949,,0.224,0.0483,4.0,-24.571,1.0,0.0407,0.0949,0.0793,134.833,4.0,0
145083,Storms in Africa,Watermark,Enya,Deep Rai,44.0,244800.0,0.836,,0.5,0.175,1.0,-23.451,1.0,0.0342,0.925,0.0345,104.059,4.0,0
145085,River,Watermark,Enya,Deep Rai,35.0,192173.0,0.889,,0.487,0.0726,1.0,-28.253,1.0,0.0414,0.877,0.413,70.704,5.0,0
145086,The Longships,Watermark,Enya,Deep Rai,34.0,219333.0,0.76,,0.367,0.131,5.0,-22.299,1.0,0.03,0.953,0.165,96.974,4.0,0
145088,Caribbean Blue,Shepherd Moons,Enya,Deep Rai,55.0,239600.0,0.776,,0.386,0.319,4.0,-16.512,1.0,0.0332,0.965,0.661,157.614,3.0,1
145137,Blue Sky,Diamonds & Rust,Joan Baez,Deep Rai,22.0,165666.0,0.162,,0.537,0.632,9.0,-10.639,1.0,0.0348,9.14e-05,0.799,97.123,4.0,1
145177,People Everyday,"3 Years, 5 Months And 2 Days In The Life Of...",Arrested Development,Deep Ragga,40.0,206893.0,0.0126,,0.839,0.508,1.0,-12.359,1.0,0.219,3.06e-05,0.874,80.014,4.0,1
145310,Long Haired Country Boy,A Decade Of Hits,The Charlie Daniels Band,J-metal,59.0,240106.0,0.319,,0.588,0.58,2.0,-11.648,1.0,0.0275,3.74e-06,0.774,145.37,4.0,1
145338,These Boots Are Made For Walkin',Boots,Nancy Sinatra,J-metal,1.0,166008.0,0.483,,0.74,0.392,9.0,-11.996,1.0,0.0824,1.11e-06,0.387,82.742,4.0,1
145343,Everything About You,America's Least Wanted,Ugly Kid Joe,J-metal,53.0,260200.0,0.00936,True,0.522,0.79,1.0,-7.943,1.0,0.0627,,0.743,122.585,4.0,1
145357,Go West,Go West,Village People,J-metal,34.0,251466.0,0.0316,,0.74,0.705,1.0,-11.647,1.0,0.0396,2.38e-05,0.866,127.968,4.0,1
145362,Bobbie Sue,Bobbie Sue,The Oak Ridge Boys,J-metal,39.0,173866.0,0.33,,0.787,0.749,7.0,-12.695,1.0,0.041,0.0386,0.97,134.034,4.0,1
145377,Balls to the Wall,Balls To The Wall,Accept,J-metal,56.0,342600.0,0.00392,,0.544,0.739,9.0,-7.383,1.0,0.0517,0.000143,0.328,118.287,4.0,0
145535,Dreams (feat. Dana Jean Phoenix),Journeys,Timecop1983,Synthpop,,354821.0,0.129,,0.62,0.519,,-11.198,1.0,0.0418,0.763,0.15,114.955,4.0,0
145553,Lovers (feat. Seawaves),"Lovers, Pt. 1",Timecop1983,Synthpop,35.0,369963.0,0.000523,,0.408,0.511,8.0,-10.462,1.0,0.0303,0.307,0.0503,139.987,4.0,0
146055,Hell Bent for Leather,Killing Machine,Judas Priest,Nwobhm,45.0,160866.0,0.00707,,0.309,0.867,9.0,-6.43,1.0,0.192,2.14e-05,0.282,192.463,4.0,0
146307,Mujhe Tum Nazar Se Gira To Rahe Ho,"The Definitive Collection, Vol. 1",Mehdi Hassan,Grime,51.0,235173.0,0.971,,0.512,0.359,8.0,-11.288,1.0,0.0372,9.85e-05,0.74,120.13,4.0,0
146472,Devotion And Desire,Bayside,Bayside,Indie Post-punk,50.0,209626.0,0.000702,,0.296,0.9,2.0,-4.918,,0.0922,,0.286,184.256,4.0,0
146475,Orgasm Addict - 2001 Remastered Version,Singles Going Steady,Buzzcocks,Indie Post-punk,37.0,122960.0,0.000782,True,0.353,0.883,4.0,-6.577,1.0,0.15,,0.65,92.634,4.0,0
146982,Taking A Walk,LIFE'S A TRIP,Trippie Redd,Outer Hip Hop,3.0,121680.0,0.68,True,0.767,0.538,,-6.044,,0.052,,0.343,81.029,4.0,1
147038,Country Boy,34 Number Ones,Alan Jackson,Drama,30.0,246973.0,0.275,,0.728,0.856,9.0,-5.981,1.0,0.0318,,0.601,139.044,4.0,1
147043,Where I Come From,When Somebody Loves You,Alan Jackson,Drama,47.0,242133.0,0.273,,0.734,0.576,11.0,-9.174,,0.0331,3.32e-06,0.718,124.712,4.0,1
147044,www.memory,Greatest Hits Volume II,Alan Jackson,Drama,31.0,154200.0,0.572,,0.701,0.503,5.0,-7.535,1.0,0.026,,0.726,94.073,4.0,1
147065,Drink In My Hand,Chief,Eric Church,Drama,71.0,191306.0,0.00635,,0.626,0.913,,-4.452,1.0,0.0317,,0.946,113.045,4.0,1
147066,"No Shoes, No Shirt, No Problems","No Shoes, No Shirt, No Problems",Kenny Chesney,Drama,59.0,209666.0,0.243,,0.719,0.546,7.0,-10.239,1.0,0.032,0.00844,0.669,117.925,4.0,1
147069,Here For A Good Time,Here For A Good Time,George Strait,Drama,66.0,180266.0,0.0858,,0.596,0.768,6.0,-6.753,1.0,0.0369,6.23e-06,0.532,127.93,4.0,1
147144,When It's Over,Get Lucky,Loverboy,J-rock,38.0,309000.0,0.346,,0.638,0.51,4.0,-14.304,1.0,0.0355,0.000299,0.793,102.737,4.0,1
147185,"Tonight, Tonight",Mellon Collie And The Infinite Sadness,The Smashing Pumpkins,J-rock,,254706.0,3.38e-05,,0.277,0.644,6.0,-10.085,1.0,0.0338,0.776,0.177,148.868,4.0,1
147308,I Got Cha Opin,Enta Da Stage,Black Moon,Groove Metal,33.0,255200.0,0.213,True,0.726,0.398,4.0,-12.767,,0.241,0.155,0.536,91.599,4.0,1
147729,I Love College,Asleep In The Bread Aisle,Asher Roth,Columbus Ohio Indie,54.0,241933.0,0.0897,True,0.713,0.826,8.0,-4.075,1.0,0.243,,0.664,86.444,4.0,1
147771,No Money,The Aviary,Galantis,Columbus Ohio Indie,67.0,191293.0,0.0282,,0.674,0.915,6.0,-3.999,,0.0411,0.00337,0.78,126.038,4.0,1
147923,Cold Summer (feat. Tee Grizzley),Pressure,Jeezy,Dirty South Rap,31.0,181346.0,0.0355,True,0.701,0.731,11.0,-4.528,,0.213,,0.36,90.015,4.0,0
148045,Better Off Alone,Who Needs Guitars Anyway?,Alice Deejay,Electronica,5.0,214883.0,0.00181,,0.671,0.88,8.0,-6.149,,0.0552,0.691,0.782,136.953,4.0,1
148055,Around the World (La La La La La) - Radio Version,Planet Pop,A Touch Of Class,Electronica,67.0,214533.0,0.153,,0.617,0.977,9.0,-7.028,,0.0276,0.0016,0.679,131.965,4.0,0
148235,Love Me,My World,Justin Bieber,Pop Rap,67.0,191573.0,0.00939,,0.712,0.868,5.0,-3.319,,0.0656,,0.652,125.028,4.0,1
148239,No Idea,No Idea,Don Toliver,Pop Rap,,154424.0,0.519,,0.651,0.631,6.0,-5.717,,0.0896,0.000579,0.35,127.994,4.0,1
148281,24K Magic,24K Magic,Bruno Mars,Pop Rap,81.0,225983.0,0.034,,0.818,0.803,1.0,-4.282,1.0,0.0797,,0.632,106.97,4.0,1
148296,Whip My Hair,Whip My Hair,WILLOW,Pop Rap,63.0,195440.0,0.00159,,0.552,0.98,9.0,-4.676,,0.254,0.00552,0.668,162.961,4.0,1
148443,Fill Me In,Born to Do It,Craig David,Bassline,57.0,257200.0,0.376,,0.682,0.744,8.0,-6.981,1.0,0.0365,0.00951,0.827,132.493,4.0,1
148504,Don't Think I'm Not,Hey Kandi...,Kandi,Bassline,50.0,243533.0,0.0661,,0.859,0.622,11.0,-8.196,1.0,0.0445,,0.433,134.007,4.0,1
148551,La Tirana,Reina de la CanciÃ³n Latina,La Lupe,Latin Christian,29.0,184920.0,0.812,,0.55,0.442,11.0,-6.622,,0.0267,0.000143,0.608,92.555,4.0,0
148597,Objection (Tango),Laundry Service,Shakira,Latin Christian,50.0,222533.0,0.0149,,0.602,0.864,11.0,-5.282,,0.0661,,0.71,179.391,4.0,1
148635,KOD,KOD,J. Cole,Slovak Hip Hop,60.0,191436.0,0.21,True,0.823,0.783,,-6.274,1.0,0.154,,0.199,141.882,4.0,1
148636,Motiv8,KOD,J. Cole,Slovak Hip Hop,55.0,133921.0,0.135,True,0.869,0.385,4.0,-7.801,1.0,0.297,,0.596,149.897,4.0,1
148637,ATM,KOD,J. Cole,Slovak Hip Hop,56.0,216726.0,0.115,True,0.772,0.498,8.0,-7.661,1.0,0.649,,0.351,81.817,4.0,1
148647,2 Phones,Islah (Deluxe),Kevin Gates,Slovak Hip Hop,64.0,240000.0,0.157,True,0.895,0.681,7.0,-5.267,,0.358,,0.554,121.918,4.0,1
148674,Bounce Back,I Decided.,Big Sean,Slovak Hip Hop,63.0,222360.0,0.105,True,0.785,0.575,1.0,-5.628,,0.133,,0.272,81.529,4.0,1
148712,Na Na,Trigga,Trey Songz,Slovak Hip Hop,60.0,231906.0,0.328,,0.67,0.476,9.0,-6.253,,0.0406,,0.235,96.975,4.0,1
149077,Bruca ManiguÃ¡,Ibrahim Ferrer (Buena Vista Social Club Presents),Ibrahim Ferrer,Soul Flow,49.0,284320.0,0.836,,0.499,0.371,10.0,-11.624,1.0,0.0449,0.00557,0.684,110.274,4.0,0
149298,It Girl,Future History (Deluxe Edition),Jason Derulo,Hip House,67.0,192200.0,0.0165,,0.668,0.718,1.0,-4.736,,0.0605,,0.345,91.993,4.0,1
149318,No Love,No Love (Remix),August Alsina,Hip House,60.0,276080.0,0.00543,True,0.644,0.615,,-7.982,,0.0857,,0.358,130.953,4.0,1
149320,Mad,Year Of The Gentleman (Bonus Track Edition),Ne-Yo,Hip House,70.0,254533.0,0.662,,0.727,0.65,,-5.357,1.0,0.0337,,0.668,129.993,4.0,1
149323,Selfish,GTTM: Goin Thru the Motions,PnB Rock,Hip House,68.0,245604.0,0.114,True,0.638,0.6,1.0,-5.84,,0.0438,,0.0399,101.981,4.0,1
149350,Slow Motion,Trigga Reloaded,Trey Songz,Hip House,67.0,197854.0,0.679,,0.733,0.408,7.0,-7.834,,0.0388,3.92e-05,0.291,94.947,4.0,1
